CustomerID,Tenure,Contract,MonthlyCharges,Churn
CUST06548,12,One Year,67.41,No
CUST06633,18,Month-to-Month,92.31,No
CUST00988,6,Month-to-Month,60.15,No
CUST02683,1,Month-to-Month,42.62,Yes
CUST05048,12,Two Year,62.13,No
CUST01641,12,Two Year,38.37,No
CUST01291,6,Two Year,32.07,No
CUST03682,1,Two Year,41.53,No
CUST01381,2,Month-to-Month,90.85,Yes
CUST01934,18,One Year,47.23,No
CUST04676,36,Month-to-Month,79.14,No
CUST05887,12,Month-to-Month,91.64,No
CUST03161,6,One Year,67.97,No
CUST02031,2,Month-to-Month,49.57,Yes
CUST00893,36,Two Year,37.5,No
CUST04877,18,Two Year,44.9,No
CUST04070,36,Month-to-Month,44.64,No
CUST04256,18,Two Year,41.73,No
CUST00003,24,Two Year,38.75,No
CUST02110,72,One Year,72.13,No
CUST00850,18,Month-to-Month,80.56,No
CUST02738,12,Month-to-Month,68.83,No
CUST02467,6,Two Year,74.7,No
CUST01915,6,Month-to-Month,66.22,Yes
CUST01597,3,Month-to-Month,53.17,Yes
CUST01914,3,Month-to-Month,54.69,No
CUST05140,48,Two Year,58.77,No
CUST06587,12,Two Year,27.66,No
CUST02737,72,One Year,40.03,No
CUST00727,1,Month-to-Month,75.34,Yes
CUST00054,36,Month-to-Month,91.2,No
CUST01797,24,Month-to-Month,71.94,Yes
CUST03846,18,Two Year,37.31,No
CUST02554,48,One Year,42.52,No
CUST02801,24,One Year,45.42,No
CUST00937,1,Month-to-Month,66.85,No
CUST05770,48,Month-to-Month,72.15,No
CUST00825,12,Month-to-Month,93.85,No
CUST04322,48,One Year,61.32,No
CUST03402,1,Month-to-Month,37.36,No
CUST01390,6,Month-to-Month,77.33,Yes
CUST03565,6,Month-to-Month,74.51,Yes
CUST00885,24,Month-to-Month,89.07,Yes
CUST04868,1,Month-to-Month,94.75,Yes
CUST01869,1,One Year,43.04,No
CUST05182,36,Two Year,63.4,No
CUST00011,1,Month-to-Month,48.12,Yes
CUST03416,12,Two Year,30.06,No
CUST01464,18,Two Year,41.6,No
CUST00807,48,One Year,56.93,No
CUST05705,48,Month-to-Month,85.22,Yes
CUST05499,12,One Year,69.27,No
CUST04069,18,Month-to-Month,77.41,No
CUST02109,3,Month-to-Month,59.74,Yes
CUST05906,18,One Year,59.17,No
CUST06940,3,Two Year,38.99,No
CUST02235,18,One Year,46.22,No
CUST00964,6,Month-to-Month,91.42,Yes
CUST04495,24,Month-to-Month,52.74,No
CUST02633,1,Month-to-Month,56.92,Yes
CUST00705,1,Month-to-Month,44.96,Yes
CUST00432,24,Month-to-Month,60.51,Yes
CUST04389,1,Two Year,38.61,No
CUST00146,1,One Year,40.59,No
CUST02034,60,Two Year,71.11,No
CUST05872,2,Two Year,33.13,No
CUST01166,36,Month-to-Month,37.73,No
CUST03501,3,Month-to-Month,93.21,No
CUST02051,6,Two Year,25.77,No
CUST03761,1,Month-to-Month,69.5,Yes
CUST02625,6,Month-to-Month,70.64,No
CUST04485,2,Month-to-Month,46.39,Yes
CUST04436,3,Month-to-Month,37.53,No
CUST05573,36,Month-to-Month,82.95,Yes
CUST05419,12,One Year,46.87,No
CUST04362,18,Month-to-Month,52.58,No
CUST02425,3,Two Year,27.68,No
CUST01263,3,One Year,35.18,No
CUST01772,24,Month-to-Month,77.3,Yes
CUST03512,1,One Year,35.94,No
CUST00272,36,Two Year,39.97,No
CUST04793,1,Two Year,51.19,No
CUST06969,18,One Year,59.63,Yes
CUST00245,1,Month-to-Month,47.26,Yes
CUST06787,48,One Year,57.72,Yes
CUST04573,2,Month-to-Month,44.49,Yes
CUST02033,6,Month-to-Month,73.8,Yes
CUST06447,60,Month-to-Month,76.91,No
CUST05528,1,Month-to-Month,72.97,Yes
CUST00814,48,Month-to-Month,76.85,No
CUST03811,24,One Year,62.3,No
CUST06946,24,Two Year,52.22,No
CUST05680,2,Month-to-Month,78.19,Yes
CUST01805,3,One Year,65.87,No
CUST05944,36,One Year,53.73,No
CUST04347,24,Two Year,47.09,No
CUST02462,36,Month-to-Month,94.96,No
CUST00546,3,Month-to-Month,75.64,Yes
CUST03242,6,Month-to-Month,52.93,Yes
CUST00739,6,One Year,47.4,No
CUST00311,6,Two Year,69.95,Yes
CUST03522,6,One Year,45.23,No
CUST01132,12,One Year,45.45,Yes
CUST06891,6,One Year,50.79,No
CUST04112,12,Month-to-Month,40.41,Yes
CUST02770,18,Month-to-Month,66.19,No
CUST00921,36,One Year,62.96,No
CUST03588,24,Two Year,38.68,No
CUST03960,1,Two Year,53.61,No
CUST00039,18,Month-to-Month,86.7,No
CUST04460,12,Two Year,29.57,No
CUST04279,1,Two Year,33.38,Yes
CUST02984,36,Two Year,69.33,No
CUST05291,3,Month-to-Month,68.12,No
CUST06984,36,Month-to-Month,62.19,Yes
CUST05218,24,One Year,35.44,No
CUST02668,18,Month-to-Month,61.07,No
CUST03224,1,Month-to-Month,84.46,Yes
CUST01183,18,Month-to-Month,39.32,No
CUST06347,3,Month-to-Month,43.19,Yes
CUST00615,36,Month-to-Month,66.86,Yes
CUST06871,12,One Year,60.53,No
CUST01467,60,Month-to-Month,88.37,No
CUST04498,1,Month-to-Month,35.04,No
CUST03043,1,Month-to-Month,46.98,Yes
CUST00935,2,Month-to-Month,67.36,No
CUST02420,6,Month-to-Month,68.29,No
CUST05086,12,Month-to-Month,63.96,No
CUST06947,1,Month-to-Month,82.3,No
CUST05668,36,One Year,66.89,No
CUST04823,6,Month-to-Month,48.85,No
CUST00827,3,Two Year,26.85,No
CUST01522,48,Month-to-Month,41.81,No
CUST02931,18,Two Year,67.21,No
CUST04233,3,Month-to-Month,60.93,No
CUST00629,1,Two Year,49.21,No
CUST04431,18,Month-to-Month,63.37,Yes
CUST03854,48,One Year,53.14,No
CUST00391,72,One Year,75.14,No
CUST04346,3,Two Year,65.24,No
CUST06821,12,Month-to-Month,77.68,Yes
CUST03991,1,One Year,72.98,No
CUST00401,1,Month-to-Month,61.53,Yes
CUST04807,1,One Year,68.27,Yes
CUST05136,6,Month-to-Month,55.32,No
CUST05651,24,Month-to-Month,37.6,No
CUST03360,18,One Year,36.56,No
CUST00047,3,One Year,35.05,No
CUST06711,1,Month-to-Month,50.29,Yes
CUST06896,36,One Year,55.25,Yes
CUST03643,6,Month-to-Month,79.54,Yes
CUST03727,1,Month-to-Month,89.68,No
CUST06403,2,Month-to-Month,84.28,Yes
CUST05209,36,Month-to-Month,69.45,Yes
CUST05320,12,Two Year,73.02,No
CUST06791,36,Month-to-Month,70.46,No
CUST02422,1,Month-to-Month,43.42,Yes
CUST01751,12,One Year,46.25,No
CUST06764,3,Two Year,34.55,No
CUST06696,24,Month-to-Month,43.92,No
CUST04063,24,Two Year,33.09,No
CUST00339,12,One Year,53.02,No
CUST00216,2,One Year,79.77,Yes
CUST03664,1,Month-to-Month,73.86,Yes
CUST01342,6,One Year,45.47,No
CUST06396,3,Month-to-Month,60.43,Yes
CUST03895,24,One Year,52.31,No
CUST03641,2,One Year,66.97,Yes
CUST00330,2,One Year,73.2,No
CUST05502,1,Month-to-Month,92.25,Yes
CUST03005,12,Month-to-Month,39.42,Yes
CUST06680,12,Month-to-Month,71.83,Yes
CUST03116,36,Month-to-Month,43.89,No
CUST06767,60,Month-to-Month,63.44,No
CUST02323,18,One Year,62.35,No
CUST04198,3,Month-to-Month,82.96,No
CUST03550,12,Month-to-Month,41.42,No
CUST01459,2,Two Year,62.66,No
CUST00172,1,Two Year,53.55,No
CUST04204,60,One Year,38.74,No
CUST05859,1,Month-to-Month,44.21,No
CUST03570,36,One Year,32.43,Yes
CUST04227,3,One Year,36.56,No
CUST05159,12,Month-to-Month,83.77,No
CUST05708,1,One Year,66.81,Yes
CUST05919,3,Month-to-Month,91.6,Yes
CUST00939,1,Month-to-Month,84.83,Yes
CUST00061,6,Two Year,74.48,No
CUST01241,36,One Year,32.81,No
CUST05137,18,One Year,52.18,No
CUST06859,48,Month-to-Month,51.05,Yes
CUST02121,24,Two Year,25.33,No
CUST01525,12,Month-to-Month,58.22,Yes
CUST00154,12,Two Year,50.88,No
CUST00482,24,Month-to-Month,35.35,Yes
CUST04461,6,Month-to-Month,72.12,No
CUST03921,48,One Year,57.22,No
CUST01763,1,Month-to-Month,71.6,Yes
CUST00751,1,Month-to-Month,54.4,No
CUST01786,36,Month-to-Month,52.26,No
CUST05818,12,Two Year,56.36,No
CUST04502,12,Two Year,25.94,No
CUST04854,3,One Year,32.09,No
CUST02712,12,Two Year,71.56,Yes
CUST05653,2,Month-to-Month,90.49,Yes
CUST04194,24,One Year,44.01,No
CUST01334,72,Month-to-Month,59.65,No
CUST06226,18,Month-to-Month,93.25,Yes
CUST02855,1,Two Year,34.36,No
CUST00187,36,One Year,73.08,No
CUST01137,36,Month-to-Month,59.05,No
CUST02059,18,Month-to-Month,47.27,No
CUST05866,6,One Year,58.12,No
CUST05861,6,Month-to-Month,37.47,No
CUST00149,1,Month-to-Month,47.07,Yes
CUST04125,24,Month-to-Month,41.39,Yes
CUST04890,24,Month-to-Month,81.72,No
CUST05663,36,One Year,63.84,No
CUST03364,2,Two Year,43.33,No
CUST04789,12,Month-to-Month,83.01,Yes
CUST02867,12,Month-to-Month,46.97,No
CUST03777,36,Month-to-Month,41.37,No
CUST01387,24,Two Year,66.49,No
CUST06608,12,One Year,55.44,No
CUST05819,48,Month-to-Month,52.59,No
CUST03630,18,Month-to-Month,44.66,No
CUST06521,2,Month-to-Month,59.51,No
CUST04798,24,Month-to-Month,90.98,No
CUST03029,18,One Year,66.1,No
CUST02970,12,Month-to-Month,90.26,No
CUST06081,6,Month-to-Month,46.09,No
CUST01709,18,Month-to-Month,55.18,No
CUST02954,6,Month-to-Month,90.73,No
CUST00455,1,Two Year,37.36,Yes
CUST00610,24,Month-to-Month,48.3,No
CUST04264,6,Month-to-Month,92.79,Yes
CUST04827,24,Month-to-Month,76.29,No
CUST05931,1,Month-to-Month,78.67,Yes
CUST02075,36,Month-to-Month,59.84,No
CUST04053,36,One Year,42.69,No
CUST05687,12,One Year,36.83,Yes
CUST01623,12,Month-to-Month,76.1,No
CUST04684,3,Month-to-Month,60.41,No
CUST05498,36,Month-to-Month,81.86,Yes
CUST06126,24,Month-to-Month,52.02,Yes
CUST00041,1,One Year,65.23,Yes
CUST05476,6,Month-to-Month,73.6,Yes
CUST02090,6,One Year,42.87,No
CUST03925,72,One Year,62.67,No
CUST02176,36,Month-to-Month,92.69,No
CUST00075,24,Month-to-Month,74.33,Yes
CUST05598,18,Month-to-Month,85.84,No
CUST06905,2,Month-to-Month,48.69,Yes
CUST02658,36,Month-to-Month,58.44,No
CUST03181,1,One Year,55.26,No
CUST02077,2,One Year,41.06,No
CUST00442,72,Month-to-Month,94.27,Yes
CUST02052,12,Month-to-Month,91.23,Yes
CUST02542,24,Month-to-Month,86.46,No
CUST01302,48,Month-to-Month,75.21,Yes
CUST03431,12,Month-to-Month,37.75,No
CUST01305,24,Month-to-Month,76.12,No
CUST00237,3,One Year,74.51,No
CUST05833,36,Month-to-Month,55.57,No
CUST02600,1,Month-to-Month,70.37,Yes
CUST04617,24,Month-to-Month,40.51,No
CUST02574,12,Month-to-Month,42.93,Yes
CUST03281,6,Month-to-Month,56.32,Yes
CUST03187,3,Two Year,33.88,No
CUST03954,1,Month-to-Month,36.35,Yes
CUST02769,12,Two Year,69.86,No
CUST04832,24,Two Year,43.7,No
CUST04224,24,Two Year,67.72,No
CUST02107,36,Month-to-Month,75.09,No
CUST02680,12,Month-to-Month,81.98,Yes
CUST02762,1,Month-to-Month,49.29,Yes
CUST04689,12,Month-to-Month,53.29,No
CUST05400,36,Month-to-Month,92.71,No
CUST01388,1,Month-to-Month,76.76,Yes
CUST06564,12,One Year,56.52,No
CUST06328,6,Month-to-Month,84.81,Yes
CUST06751,3,Month-to-Month,53.16,No
CUST05001,6,One Year,36.49,No
CUST01280,12,Month-to-Month,73.84,No
CUST06242,1,Month-to-Month,56.08,Yes
CUST06858,3,Two Year,68.89,No
CUST01556,2,One Year,69.52,No
CUST06323,12,One Year,37.52,Yes
CUST03191,3,One Year,38.18,Yes
CUST04567,2,Month-to-Month,74.91,Yes
CUST04803,48,Month-to-Month,42.1,No
CUST06559,24,Month-to-Month,65.22,No
CUST04842,60,One Year,67.12,Yes
CUST03595,12,Two Year,62.42,No
CUST01921,24,Month-to-Month,83.52,No
CUST00514,36,Month-to-Month,57.75,No
CUST04178,36,Two Year,71.01,No
CUST01309,3,Month-to-Month,56.71,Yes
CUST00915,12,Month-to-Month,71.42,No
CUST03453,18,Two Year,72.12,No
CUST03696,1,Two Year,36.0,No
CUST04243,24,Month-to-Month,66.02,No
CUST03157,48,Month-to-Month,46.28,No
CUST02199,12,One Year,77.74,No
CUST00775,24,Month-to-Month,68.14,No
CUST04426,6,Month-to-Month,37.01,Yes
CUST00944,36,Month-to-Month,79.79,No
CUST00823,3,Month-to-Month,74.82,No
CUST05006,1,Two Year,34.0,No
CUST04278,3,One Year,37.24,No
CUST00165,1,One Year,72.98,No
CUST05620,2,One Year,54.99,Yes
CUST04548,18,Two Year,27.03,No
CUST03984,2,Month-to-Month,55.56,No
CUST02539,24,Month-to-Month,82.03,No
CUST06671,3,Month-to-Month,84.92,Yes
CUST01312,36,Month-to-Month,47.85,No
CUST05208,6,One Year,76.54,No
CUST06358,6,Two Year,55.08,No
CUST05384,1,Month-to-Month,41.96,No
CUST05835,24,Month-to-Month,54.58,No
CUST06692,2,Month-to-Month,52.44,Yes
CUST03301,6,Two Year,31.87,Yes
CUST03311,24,Two Year,56.55,No
CUST00328,18,One Year,76.54,No
CUST02491,3,Month-to-Month,92.77,Yes
CUST06552,12,Month-to-Month,53.15,No
CUST04409,6,Month-to-Month,54.81,No
CUST00833,1,Month-to-Month,66.56,No
CUST03080,48,Two Year,28.95,No
CUST03463,18,Two Year,59.22,No
CUST05298,18,One Year,41.84,No
CUST06127,12,Month-to-Month,71.02,Yes
CUST00055,18,Month-to-Month,73.88,Yes
CUST04065,36,Month-to-Month,59.03,No
CUST03452,18,Two Year,27.93,No
CUST01902,1,Two Year,62.74,No
CUST01482,1,Month-to-Month,54.27,Yes
CUST04874,2,One Year,61.53,Yes
CUST04896,1,Month-to-Month,45.73,Yes
CUST04151,1,Month-to-Month,92.33,Yes
CUST03336,24,One Year,42.44,No
CUST04927,6,Month-to-Month,81.12,No
CUST00947,1,One Year,78.14,No
CUST03294,12,One Year,74.47,No
CUST02162,18,One Year,56.41,Yes
CUST06775,6,Two Year,54.26,No
CUST05084,2,Month-to-Month,61.63,Yes
CUST05924,18,Two Year,43.48,No
CUST03058,1,One Year,52.29,Yes
CUST05491,2,Two Year,70.23,No
CUST00769,3,Month-to-Month,42.29,Yes
CUST06574,36,Month-to-Month,87.62,No
CUST03496,2,Month-to-Month,86.11,Yes
CUST00286,1,Month-to-Month,89.32,No
CUST06918,48,One Year,34.24,No
CUST04525,36,One Year,58.55,No
CUST06220,2,Month-to-Month,69.33,Yes
CUST02333,18,Month-to-Month,65.64,Yes
CUST02718,60,Month-to-Month,54.31,No
CUST02080,24,Month-to-Month,91.09,Yes
CUST03390,18,Two Year,30.25,Yes
CUST00723,1,Month-to-Month,85.16,Yes
CUST00952,18,Month-to-Month,93.8,Yes
CUST06096,24,Two Year,35.85,No
CUST02263,36,One Year,61.01,No
CUST00990,36,Two Year,32.73,No
CUST03213,2,Month-to-Month,50.14,Yes
CUST01760,12,Month-to-Month,78.26,No
CUST05745,2,Two Year,45.27,No
CUST04423,18,Two Year,63.56,No
CUST05480,3,Month-to-Month,39.38,No
CUST01725,24,Two Year,64.15,No
CUST05183,1,Month-to-Month,71.27,Yes
CUST00342,12,Month-to-Month,48.66,No
CUST03702,18,Month-to-Month,40.52,Yes
CUST04244,6,Month-to-Month,78.23,Yes
CUST00689,24,Month-to-Month,48.89,Yes
CUST03433,24,One Year,63.17,Yes
CUST05204,24,One Year,57.23,No
CUST04945,24,Two Year,55.01,No
CUST00967,24,Month-to-Month,36.5,No
CUST06603,3,Month-to-Month,42.42,Yes
CUST06338,2,Month-to-Month,46.51,Yes
CUST02204,1,Month-to-Month,94.56,No
CUST02714,6,Month-to-Month,68.17,Yes
CUST04758,24,Two Year,42.6,No
CUST05099,6,One Year,66.23,No
CUST06159,1,Two Year,61.26,No
CUST06685,24,One Year,53.18,No
CUST05281,72,Month-to-Month,94.41,Yes
CUST03573,36,Month-to-Month,63.98,No
CUST04806,12,Month-to-Month,78.62,No
CUST05300,1,Month-to-Month,59.65,Yes
CUST01991,24,Month-to-Month,38.39,No
CUST04121,3,One Year,76.49,No
CUST04760,72,Month-to-Month,49.17,No
CUST05739,1,Two Year,67.9,No
CUST05299,6,Month-to-Month,65.1,Yes
CUST06111,60,Month-to-Month,56.29,No
CUST04972,36,Month-to-Month,40.59,No
CUST06627,24,Month-to-Month,85.22,No
CUST05035,2,Two Year,41.53,No
CUST03601,1,Month-to-Month,72.95,Yes
CUST06383,1,One Year,67.42,No
CUST06967,36,Two Year,26.39,No
CUST05767,2,One Year,74.4,Yes
CUST00386,24,Month-to-Month,52.74,No
CUST06102,24,Month-to-Month,40.92,Yes
CUST06385,6,Month-to-Month,60.37,Yes
CUST00537,36,One Year,38.39,No
CUST06524,2,Two Year,38.09,No
CUST05033,12,One Year,31.46,No
CUST04213,12,One Year,60.64,No
CUST03508,6,Month-to-Month,83.08,Yes
CUST00202,1,Month-to-Month,90.58,Yes
CUST01333,2,Two Year,46.88,Yes
CUST03503,72,One Year,41.14,No
CUST02709,1,Month-to-Month,63.31,Yes
CUST05032,12,Month-to-Month,71.96,No
CUST04663,6,One Year,58.57,No
CUST04022,2,Month-to-Month,43.03,Yes
CUST01855,48,Month-to-Month,82.45,No
CUST06251,6,One Year,30.99,Yes
CUST02873,36,Month-to-Month,94.36,No
CUST03031,2,Month-to-Month,50.92,Yes
CUST01206,24,Month-to-Month,53.62,No
CUST01646,24,Month-to-Month,71.92,Yes
CUST03418,18,Month-to-Month,48.87,No
CUST03477,60,Month-to-Month,68.9,No
CUST05888,48,Month-to-Month,93.84,No
CUST02862,3,Month-to-Month,59.72,No
CUST01793,12,Month-to-Month,67.31,No
CUST05527,18,Month-to-Month,40.09,No
CUST03798,1,Month-to-Month,91.97,No
CUST03369,2,One Year,56.74,Yes
CUST03368,2,Month-to-Month,50.35,No
CUST03534,3,Month-to-Month,74.43,No
CUST06134,1,Month-to-Month,46.33,Yes
CUST05110,60,Month-to-Month,66.23,No
CUST03450,1,Two Year,30.65,No
CUST00604,1,Two Year,62.91,No
CUST03057,18,Month-to-Month,57.16,Yes
CUST06086,6,Month-to-Month,91.93,No
CUST00127,36,Month-to-Month,36.17,Yes
CUST03877,2,Month-to-Month,94.92,Yes
CUST02936,2,Month-to-Month,81.46,Yes
CUST05444,60,Month-to-Month,88.99,No
CUST04452,12,One Year,30.45,No
CUST03532,24,One Year,60.99,No
CUST02731,24,Month-to-Month,62.91,No
CUST00828,3,Month-to-Month,65.14,Yes
CUST01640,48,One Year,53.32,No
CUST00985,24,Month-to-Month,75.23,No
CUST03282,2,Month-to-Month,79.65,Yes
CUST06958,18,Month-to-Month,79.4,No
CUST02189,24,Two Year,32.0,No
CUST06442,1,One Year,72.06,No
CUST02444,36,Month-to-Month,62.44,No
CUST00363,6,Month-to-Month,71.37,No
CUST02350,1,Two Year,40.59,No
CUST00346,18,Month-to-Month,86.86,Yes
CUST00815,36,Month-to-Month,69.31,No
CUST04808,60,Month-to-Month,87.81,No
CUST03206,36,Month-to-Month,81.82,No
CUST05811,2,Month-to-Month,92.4,Yes
CUST06705,6,Month-to-Month,41.46,No
CUST03326,24,Month-to-Month,58.0,Yes
CUST04107,60,One Year,49.76,No
CUST06257,18,Month-to-Month,51.0,No
CUST02117,6,One Year,63.34,No
CUST01835,36,Two Year,71.3,No
CUST00794,18,One Year,73.2,No
CUST06927,6,Month-to-Month,38.47,No
CUST02675,36,Month-to-Month,77.47,No
CUST00095,24,Month-to-Month,38.81,No
CUST04226,24,Month-to-Month,45.79,No
CUST03757,2,Month-to-Month,40.25,Yes
CUST02892,24,Month-to-Month,41.01,No
CUST02372,36,Month-to-Month,59.3,No
CUST06876,6,Month-to-Month,41.32,No
CUST06197,2,Two Year,67.98,No
CUST03229,1,Month-to-Month,85.6,Yes
CUST06235,6,One Year,67.1,No
CUST02854,48,One Year,40.74,No
CUST06473,18,Month-to-Month,63.7,No
CUST02913,24,Month-to-Month,68.82,No
CUST01866,48,One Year,37.03,No
CUST05755,48,One Year,51.3,No
CUST04613,12,Month-to-Month,57.02,No
CUST01858,6,Month-to-Month,45.53,No
CUST02646,3,One Year,55.05,No
CUST02244,72,One Year,38.48,No
CUST05374,24,Month-to-Month,94.62,No
CUST02337,6,One Year,52.29,No
CUST00951,18,Two Year,61.21,No
CUST03069,2,Month-to-Month,93.24,Yes
CUST01121,36,Month-to-Month,85.71,No
CUST02598,12,Month-to-Month,41.03,No
CUST02205,24,Two Year,49.53,No
CUST00420,24,One Year,33.64,No
CUST00923,36,Month-to-Month,72.69,No
CUST01255,18,Month-to-Month,88.75,No
CUST00478,12,Month-to-Month,76.73,Yes
CUST02036,3,One Year,34.62,No
CUST06438,1,One Year,71.16,No
CUST05789,72,Month-to-Month,75.81,No
CUST05743,36,Month-to-Month,81.31,No
CUST05568,24,Month-to-Month,45.24,No
CUST01203,1,Two Year,54.44,No
CUST02627,1,One Year,78.88,Yes
CUST05766,24,Month-to-Month,75.48,No
CUST06734,3,One Year,35.32,Yes
CUST01971,1,Month-to-Month,51.54,No
CUST03111,18,Month-to-Month,82.19,No
CUST04019,3,Month-to-Month,80.69,Yes
CUST02152,2,Month-to-Month,68.16,Yes
CUST03688,6,Month-to-Month,90.94,Yes
CUST04917,3,Two Year,63.41,No
CUST01998,1,Two Year,58.63,No
CUST04034,72,One Year,30.36,No
CUST06862,48,Month-to-Month,65.92,No
CUST03055,18,Month-to-Month,46.09,Yes
CUST01249,48,Two Year,67.76,No
CUST02193,18,Two Year,73.72,No
CUST02713,3,Month-to-Month,86.45,Yes
CUST00993,3,Month-to-Month,64.36,Yes
CUST02191,2,Two Year,61.21,No
CUST04671,3,Month-to-Month,68.56,No
CUST05143,12,One Year,51.32,No
CUST03763,12,One Year,42.93,No
CUST03598,12,One Year,73.04,No
CUST04712,6,Month-to-Month,47.54,No
CUST01319,1,Two Year,30.06,No
CUST01864,12,One Year,63.46,No
CUST02344,3,One Year,35.23,Yes
CUST02450,3,Month-to-Month,81.51,No
CUST02137,1,One Year,70.76,No
CUST01066,24,Month-to-Month,51.5,No
CUST06944,1,Month-to-Month,61.77,Yes
CUST04228,18,Two Year,53.79,No
CUST02622,36,Month-to-Month,64.69,No
CUST00078,1,One Year,52.94,No
CUST02899,6,Two Year,35.97,No
CUST04821,3,Two Year,38.34,No
CUST01315,6,Month-to-Month,48.59,Yes
CUST06105,1,One Year,65.39,No
CUST00873,18,Two Year,33.5,No
CUST03851,6,Month-to-Month,43.06,No
CUST05469,36,One Year,76.43,No
CUST06689,12,Month-to-Month,64.72,Yes
CUST02966,24,One Year,79.71,No
CUST03392,36,Month-to-Month,42.06,Yes
CUST05416,6,Month-to-Month,79.06,No
CUST02561,24,Two Year,36.71,No
CUST06853,48,Two Year,36.2,No
CUST02636,18,Month-to-Month,92.27,Yes
CUST05257,1,Month-to-Month,86.67,No
CUST03531,3,One Year,58.01,No
CUST00376,3,Month-to-Month,39.2,No
CUST01909,3,One Year,33.09,Yes
CUST04430,24,Month-to-Month,93.93,Yes
CUST06721,24,Month-to-Month,52.86,No
CUST06114,12,Month-to-Month,48.65,Yes
CUST04028,2,Month-to-Month,59.52,Yes
CUST01605,1,Month-to-Month,71.31,Yes
CUST01119,2,Month-to-Month,69.45,No
CUST03678,6,One Year,57.83,No
CUST03491,1,Month-to-Month,94.27,No
CUST06804,6,Month-to-Month,64.69,No
CUST02959,3,One Year,45.34,No
CUST01995,24,Month-to-Month,78.89,No
CUST06939,12,Month-to-Month,35.47,Yes
CUST06079,12,Two Year,35.27,Yes
CUST02377,3,One Year,60.71,No
CUST06404,36,Month-to-Month,36.26,No
CUST01343,36,Month-to-Month,83.52,No
CUST00321,12,Month-to-Month,86.88,Yes
CUST01620,24,Month-to-Month,92.4,No
CUST03714,18,One Year,63.45,No
CUST06401,18,Two Year,43.15,No
CUST02061,1,Two Year,52.6,No
CUST02220,1,Month-to-Month,54.0,Yes
CUST01674,24,Month-to-Month,80.83,No
CUST00261,18,Month-to-Month,87.85,No
CUST06291,1,Month-to-Month,63.52,Yes
CUST02040,2,Month-to-Month,75.42,Yes
CUST04786,6,Two Year,35.34,No
CUST00902,1,Month-to-Month,52.71,Yes
CUST03745,1,Month-to-Month,60.45,No
CUST02027,24,One Year,58.12,No
CUST04235,1,Month-to-Month,43.75,No
CUST01918,18,Two Year,54.16,No
CUST01829,24,Month-to-Month,90.18,Yes
CUST01574,36,Month-to-Month,75.81,Yes
CUST04416,12,Month-to-Month,46.53,Yes
CUST04750,24,Month-to-Month,90.58,No
CUST06135,1,One Year,33.48,No
CUST04655,6,Two Year,47.28,No
CUST04209,1,Month-to-Month,35.71,Yes
CUST04628,12,Month-to-Month,70.71,No
CUST00225,2,Two Year,27.86,No
CUST00724,24,One Year,58.76,No
CUST06273,1,Month-to-Month,61.16,No
CUST01142,3,One Year,40.76,Yes
CUST05530,3,Month-to-Month,43.4,Yes
CUST05765,36,One Year,77.27,Yes
CUST05555,36,One Year,31.84,No
CUST06635,18,One Year,30.29,Yes
CUST02763,18,Two Year,49.6,No
CUST00847,1,Two Year,44.0,No
CUST04290,24,One Year,43.37,No
CUST05561,3,One Year,65.06,No
CUST05043,2,Two Year,69.6,No
CUST02552,1,Two Year,38.7,No
CUST05726,18,Two Year,47.62,No
CUST02929,24,Two Year,60.85,No
CUST00118,2,Month-to-Month,73.34,Yes
CUST00646,36,One Year,54.54,No
CUST00004,18,One Year,41.16,No
CUST04171,2,Two Year,68.64,No
CUST05852,60,Month-to-Month,90.45,No
CUST00468,36,One Year,64.7,No
CUST00006,2,Month-to-Month,75.6,No
CUST05343,1,Month-to-Month,45.14,Yes
CUST00920,1,Month-to-Month,78.26,Yes
CUST02596,24,Month-to-Month,86.6,Yes
CUST04325,24,Two Year,26.43,No
CUST01064,6,Month-to-Month,71.5,No
CUST02591,36,Month-to-Month,78.35,No
CUST00243,48,Month-to-Month,66.37,Yes
CUST06087,24,Month-to-Month,55.87,Yes
CUST01161,36,Two Year,46.5,No
CUST02871,36,Month-to-Month,83.13,No
CUST03736,12,Month-to-Month,91.89,Yes
CUST06395,72,Month-to-Month,53.99,No
CUST02398,1,Month-to-Month,55.88,No
CUST03518,6,Month-to-Month,35.01,No
CUST03422,18,Month-to-Month,40.99,No
CUST02564,1,Month-to-Month,35.07,Yes
CUST05623,36,Two Year,64.13,No
CUST01606,12,Month-to-Month,85.55,Yes
CUST06747,18,Two Year,43.04,No
CUST02325,36,Month-to-Month,94.02,Yes
CUST02710,3,One Year,49.15,No
CUST06142,3,Month-to-Month,41.31,Yes
CUST01313,12,Month-to-Month,91.86,No
CUST03449,18,Month-to-Month,82.81,No
CUST03813,2,Month-to-Month,44.66,Yes
CUST06503,12,Month-to-Month,61.11,No
CUST02363,3,Month-to-Month,75.63,No
CUST01976,48,One Year,50.96,No
CUST03515,36,One Year,35.13,No
CUST01762,36,One Year,64.67,No
CUST05402,60,Month-to-Month,37.46,Yes
CUST02740,1,One Year,61.14,No
CUST05638,36,Two Year,64.83,No
CUST06512,24,Two Year,39.4,No
CUST02473,48,Two Year,60.54,Yes
CUST04008,6,Two Year,57.46,No
CUST04719,6,Month-to-Month,43.48,Yes
CUST01494,1,Two Year,38.73,No
